transcript_id	All
PB.7573.4	3
PB.7573.5	6
PB.7573.6	3
PB.7573.7	2
PB.7573.8	2
PB.7573.9	3
PB.7576.1	2
PB.7577.1	2
PB.7578.1	15
PB.7578.2	2
PB.7579.1	2
PB.7579.2	8
PB.7580.1	20
PB.7581.1	3
PB.7581.2	2
PB.7581.3	2
PB.7581.4	7
PB.7581.5	2
PB.7581.6	3
PB.7583.1	2
PB.7586.1	2
PB.7586.2	2
PB.7587.1	2
PB.7587.2	9
PB.7589.1	4
PB.7590.1	2
PB.7591.1	3
PB.7591.4	2
PB.7591.5	2
PB.7591.6	2
PB.7592.1	2
PB.7592.2	5
PB.7593.1	2
PB.7593.4	2
PB.7594.1	2
PB.7594.2	16
PB.7595.1	11
PB.7596.1	5
PB.7596.2	4
PB.7597.10	3
PB.7597.3	226
PB.7597.5	6
PB.7597.6	3
PB.7597.7	8
PB.7598.1	2
PB.7599.1	2
PB.7600.3	4
PB.7602.1	5
PB.7603.1	20
PB.7603.2	2
PB.7604.1	3
PB.7605.1	2
PB.7605.2	6
PB.7606.1	13
PB.7607.1	4
PB.7607.2	4
PB.7608.1	2
PB.7609.1	3
PB.7610.1	2
PB.7611.1	3
PB.7611.2	3
PB.7612.1	5
PB.7613.1	48
PB.7613.2	3
PB.7613.3	3
PB.7614.1	4
PB.7615.1	2
PB.7615.2	3
PB.7615.3	4
PB.7615.4	30
PB.7615.5	3
PB.7615.6	3
PB.7615.7	2
PB.7617.1	3
PB.7617.2	3
PB.7618.1	36
PB.7618.2	2
PB.7619.2	2
PB.7619.3	3
PB.7619.4	2
PB.7620.1	2
PB.7621.1	3
PB.7622.1	18
PB.7622.3	2
PB.7625.5	2
PB.7626.1	8
PB.7627.1	2
PB.7627.2	5
PB.7627.4	12
PB.7629.1	2
PB.7629.2	2
PB.7630.1	4
PB.7631.1	2
PB.7631.2	6
PB.7631.3	2
PB.7631.4	4
PB.7632.1	2
PB.7633.1	5
PB.7633.2	18
PB.7634.1	2
PB.7634.2	3
PB.7634.3	10
PB.7634.4	2
PB.7635.1	2
PB.7635.10	2
PB.7635.100	15
PB.7635.101	2
PB.7635.102	2
PB.7635.103	4
PB.7635.104	7
PB.7635.105	30
PB.7635.106	4
PB.7635.107	3
PB.7635.108	36
PB.7635.109	16
PB.7635.110	2
PB.7635.111	10
PB.7635.112	6
PB.7635.113	12
PB.7635.115	11
PB.7635.116	4
PB.7635.118	3
PB.7635.119	3
PB.7635.12	3
PB.7635.120	2
PB.7635.121	8
PB.7635.122	3
PB.7635.123	15
PB.7635.124	19
PB.7635.125	2
PB.7635.128	7
PB.7635.129	11
PB.7635.13	2
PB.7635.130	4
PB.7635.131	2
PB.7635.132	2
PB.7635.133	3
PB.7635.134	3
PB.7635.135	2
PB.7635.136	25
PB.7635.138	15
PB.7635.139	10
PB.7635.14	2
PB.7635.140	16
PB.7635.141	2
PB.7635.143	9
PB.7635.144	2
PB.7635.145	26
PB.7635.146	3
PB.7635.147	4
PB.7635.148	3
PB.7635.149	9
PB.7635.15	3
PB.7635.150	2
PB.7635.151	4
PB.7635.152	2
PB.7635.153	9
PB.7635.154	2
PB.7635.156	18
PB.7635.157	2
PB.7635.158	24
PB.7635.16	3
PB.7635.160	70
PB.7635.162	3
PB.7635.163	3
PB.7635.165	3
PB.7635.166	2
PB.7635.167	5
PB.7635.168	2
PB.7635.169	31
PB.7635.170	7
PB.7635.171	7
PB.7635.172	3
PB.7635.173	16
PB.7635.175	3
PB.7635.176	50
PB.7635.177	38
PB.7635.178	2
PB.7635.179	4
PB.7635.18	3
PB.7635.180	3
PB.7635.181	10
PB.7635.182	3
PB.7635.183	2
PB.7635.184	4
PB.7635.185	2
PB.7635.186	2
PB.7635.188	15
PB.7635.19	11
PB.7635.190	2
PB.7635.191	9
PB.7635.192	28
PB.7635.193	14
PB.7635.194	3
PB.7635.195	2
PB.7635.196	5
PB.7635.197	3
PB.7635.198	6
PB.7635.199	6
PB.7635.2	2
PB.7635.20	11
PB.7635.200	2
PB.7635.202	21
PB.7635.203	12
PB.7635.204	2
PB.7635.207	24
PB.7635.21	5
PB.7635.211	3
PB.7635.212	5
PB.7635.213	6
PB.7635.214	2
PB.7635.215	4
PB.7635.216	15
PB.7635.217	6
PB.7635.218	76
PB.7635.219	42
PB.7635.22	14
PB.7635.220	5
PB.7635.221	20
PB.7635.222	54
PB.7635.223	145
PB.7635.224	22
PB.7635.225	10
PB.7635.226	189
PB.7635.228	67
PB.7635.229	43
PB.7635.239	4
PB.7635.24	95
PB.7635.241	2
PB.7635.242	2
PB.7635.243	6
PB.7635.244	3
PB.7635.245	16
PB.7635.246	2
PB.7635.247	13
PB.7635.248	23
PB.7635.249	31
PB.7635.25	46
PB.7635.250	18
PB.7635.251	18
PB.7635.253	62
PB.7635.254	42
PB.7635.255	177
PB.7635.256	87
PB.7635.257	2
PB.7635.258	4
PB.7635.26	4
PB.7635.261	5
PB.7635.262	36
PB.7635.263	11
PB.7635.266	81
PB.7635.267	2
PB.7635.268	5
PB.7635.269	2
PB.7635.27	3
PB.7635.270	17
PB.7635.271	75
PB.7635.272	59
PB.7635.275	30
PB.7635.276	5
PB.7635.278	6
PB.7635.279	3
PB.7635.28	75
PB.7635.281	4
PB.7635.282	10
PB.7635.283	6
PB.7635.284	4
PB.7635.285	110
PB.7635.286	2
PB.7635.287	54
PB.7635.289	5
PB.7635.290	24
PB.7635.292	22
PB.7635.293	4
PB.7635.294	2
PB.7635.295	10
PB.7635.296	8
PB.7635.297	31
PB.7635.298	19
PB.7635.30	6
PB.7635.300	22
PB.7635.301	77
PB.7635.302	55
PB.7635.303	3
PB.7635.304	34
PB.7635.305	17
PB.7635.306	4
PB.7635.307	8
PB.7635.308	4
PB.7635.309	20
PB.7635.31	6
PB.7635.310	41
PB.7635.311	7
PB.7635.312	51
PB.7635.313	2
PB.7635.315	4
PB.7635.32	139
PB.7635.33	2
PB.7635.35	24
PB.7635.37	5
PB.7635.38	2
PB.7635.39	2
PB.7635.4	2
PB.7635.40	2
PB.7635.41	2
PB.7635.42	2
PB.7635.44	2
PB.7635.46	19
PB.7635.47	36
PB.7635.48	6
PB.7635.49	3
PB.7635.50	8
PB.7635.51	5
PB.7635.52	3
PB.7635.53	2
PB.7635.54	6
PB.7635.55	15
PB.7635.56	2
PB.7635.57	3
PB.7635.58	11
PB.7635.59	2
PB.7635.60	4
PB.7635.61	8
PB.7635.62	27
PB.7635.63	4
PB.7635.64	2
PB.7635.65	10
PB.7635.66	13
PB.7635.67	2
PB.7635.68	23
PB.7635.69	11
PB.7635.7	14
PB.7635.70	7
PB.7635.71	7
PB.7635.72	3
PB.7635.74	2
PB.7635.75	11
PB.7635.77	14
PB.7635.78	14
PB.7635.8	8
PB.7635.80	6
PB.7635.81	2
PB.7635.82	2
PB.7635.83	3
PB.7635.84	2
PB.7635.86	28
PB.7635.87	2
PB.7635.88	8
PB.7635.89	4
PB.7635.9	3
PB.7635.91	2
PB.7635.92	22
PB.7635.93	8
PB.7635.94	24
PB.7635.96	2
PB.7636.1	7
PB.7637.1	2
PB.7637.2	7
PB.7639.1	6
PB.7641.1	2
PB.7642.1	16
PB.7643.1	5
PB.7647.1	2
PB.7648.1	2
PB.7649.1	2
PB.7649.2	42
PB.7649.3	3
PB.7650.1	16
PB.7651.1	7
PB.7651.2	2
PB.7652.1	2
PB.7652.2	2
PB.7653.1	2
PB.7653.2	2
PB.7654.1	29
PB.7654.3	2
PB.7654.4	2
PB.7654.5	2
PB.7655.1	3
PB.7655.2	4
PB.7656.1	50
PB.7656.3	2
PB.7656.4	3
PB.7656.5	2
PB.7656.6	5
PB.7657.1	4
PB.7660.1	2
PB.7660.3	14
PB.7661.1	5
PB.7662.1	12
PB.7663.1	4
PB.7663.2	2
PB.7663.3	2
PB.7663.4	2
PB.7664.2	96
PB.7664.5	3
PB.7664.6	4
PB.7664.7	2
PB.7665.1	2
PB.7666.1	2
PB.7667.1	2
PB.7668.1	84
PB.7668.3	10
PB.7669.1	4
PB.7671.1	3
PB.7671.2	2
PB.7671.3	2
PB.7671.6	2
PB.7672.1	2
PB.7673.1	22
PB.7674.1	2
PB.7675.1	11
PB.7675.2	2
PB.7676.1	3
PB.7676.2	2
PB.7676.3	2
PB.7676.4	3
PB.7677.1	4
PB.7677.10	2
PB.7677.2	5
PB.7677.6	57
PB.7677.7	26
PB.7677.8	2
PB.7677.9	2
PB.7678.3	3
PB.7678.4	4
PB.7679.1	2
PB.7680.1	2
PB.7680.2	2
PB.7680.3	2
PB.7680.4	3
PB.7680.6	7
PB.7681.1	4
PB.7682.1	2
PB.7682.2	2
PB.7683.1	2
PB.7684.1	20
PB.7684.10	3
PB.7684.11	3
PB.7684.3	5
PB.7684.4	50
PB.7684.5	2
PB.7684.6	4
PB.7684.7	6
PB.7684.8	4
PB.7684.9	3
PB.7685.1	22
PB.7686.1	2
PB.7687.1	8
PB.7687.2	2
PB.7687.3	2
PB.7688.1	2
PB.7689.1	3
PB.7690.1	5
PB.7691.1	2
PB.7691.2	3
PB.7692.1	14
PB.7693.1	5
PB.7694.1	10
PB.7696.1	5
PB.7697.1	31
PB.7697.2	2
PB.7698.2	8
PB.7699.1	46
PB.7699.2	2
PB.7700.1	16
PB.7700.10	5
PB.7700.11	5
PB.7700.14	132
PB.7700.16	3
PB.7700.2	3
PB.7700.3	19
PB.7700.4	27
PB.7700.5	10
PB.7700.7	7
PB.7700.8	3
PB.7700.9	4
PB.7701.1	3
PB.7701.2	2
PB.7701.3	8
PB.7701.4	2
PB.7702.1	6
PB.7702.2	2
PB.7702.3	2
PB.7702.4	12
PB.7702.5	2
PB.7703.1	3
PB.7703.2	2
PB.7703.3	14
PB.7704.1	2
PB.7704.2	18
PB.7705.2	6
PB.7705.3	15
PB.7707.1	15
PB.7708.1	4
PB.7709.1	3
PB.7709.2	5
PB.7711.1	8
PB.7711.2	7
PB.7712.2	56
PB.7712.3	3
PB.7712.5	4
PB.7713.1	29
PB.7713.8	2
PB.7714.1	3
PB.7714.2	2
PB.7714.3	2
PB.7714.4	4
PB.7714.5	2
PB.7714.6	2
PB.7714.7	4
PB.7714.9	2
PB.7715.1	4
PB.7716.1	2
PB.7716.2	2
PB.7716.3	2
PB.7717.1	3
PB.7718.1	2
PB.7718.2	2
PB.7720.1	2
PB.7721.2	12
PB.7721.3	3
PB.7722.1	4
PB.7722.2	3
PB.7723.1	6
PB.7723.10	2
PB.7723.12	2
PB.7723.13	2
PB.7723.3	55
PB.7723.4	2
PB.7723.5	2
PB.7723.6	2
PB.7723.7	4
PB.7723.8	3
PB.7723.9	8
PB.7724.1	29
PB.7725.1	2
PB.7726.1	3
PB.7726.10	4
PB.7726.11	15
PB.7726.12	2
PB.7726.13	6
PB.7726.14	4
PB.7726.15	2
PB.7726.16	4
PB.7726.17	3
PB.7726.18	5
PB.7726.3	52
PB.7726.4	2
PB.7726.5	2
PB.7726.9	30
PB.7727.1	15
PB.7727.10	2
PB.7727.2	3
PB.7727.3	2
PB.7727.4	3
PB.7727.5	2
PB.7727.6	3
PB.7727.7	2
PB.7727.8	2
PB.7727.9	2
PB.7729.1	2
PB.7729.2	4
PB.7729.3	10
PB.7729.4	2
PB.7732.1	8
PB.7732.2	3
PB.7733.1	23
PB.7734.1	2
PB.7735.1	37
PB.7736.1	3
PB.7736.2	2
PB.7736.4	55
PB.7737.1	41
PB.7739.1	8
PB.7741.1	3
PB.7741.2	40
PB.7742.1	3
PB.7742.13	12
PB.7742.14	2
PB.7742.2	191
PB.7742.5	5
PB.7742.6	11
PB.7742.9	3
PB.7743.1	2
PB.7743.2	3
PB.7743.4	7
PB.7743.5	3
PB.7744.1	6
PB.7744.2	2
PB.7745.1	62
PB.7745.2	2
PB.7745.3	2
PB.7747.1	2
PB.7747.2	12
PB.7748.10	5
PB.7748.2	8
PB.7748.5	2
PB.7748.6	2
PB.7748.7	17
PB.7748.8	2
PB.7748.9	2
PB.7749.1	23
PB.7752.1	4
PB.7753.1	6
PB.7754.1	2
PB.7754.2	30
PB.7755.1	13
PB.7755.2	22
PB.7755.4	4
PB.7756.1	2
PB.7757.1	2
PB.7760.1	2
PB.7761.2	23
PB.7761.4	3
PB.7762.1	2
PB.7762.2	2
PB.7762.3	71
PB.7762.4	3
PB.7762.5	3
PB.7763.1	2
PB.7763.2	20
PB.7763.3	3
PB.7764.10	9
PB.7764.12	3
PB.7764.15	2
PB.7764.23	2
PB.7764.25	9
PB.7764.26	6
PB.7764.3	14
PB.7764.4	5
PB.7764.5	9
PB.7764.6	4
PB.7764.7	5
PB.7764.9	7
PB.7765.1	87
PB.7767.1	21
PB.7767.2	2
PB.7768.1	5
PB.7769.1	2
PB.7771.1	3
PB.7771.2	2
PB.7771.3	2
PB.7771.4	2
PB.7773.2	16
PB.7774.1	2
PB.7775.1	19
PB.7776.1	2
PB.7776.2	2
PB.7776.3	2
PB.7776.4	2
PB.7776.5	2
PB.7777.1	2
PB.7777.10	5
PB.7777.11	8
PB.7777.2	25
PB.7777.3	4
PB.7777.4	2
PB.7777.6	2
PB.7777.7	4
PB.7777.8	2
PB.7778.1	4
PB.7778.2	2
PB.7779.1	11
PB.7780.1	6
PB.7781.1	3
PB.7782.1	2
PB.7782.2	3
PB.7783.1	20
PB.7784.1	3
PB.7784.2	3
PB.7784.3	21
PB.7784.4	2
PB.7784.5	2
PB.7784.6	2
PB.7785.2	92
PB.7785.3	12
PB.7785.4	2
PB.7785.5	2
PB.7786.1	4
PB.7786.2	2
PB.7786.3	3
PB.7787.1	22
PB.7787.2	2
PB.7787.3	2
PB.7788.1	919
PB.7788.14	2
PB.7788.15	25
PB.7788.17	54
PB.7788.19	19
PB.7788.20	48
PB.7788.23	2
PB.7788.3	83
PB.7788.6	41
PB.7789.1	30
PB.7790.1	5
PB.7791.1	3
PB.7791.2	7
PB.7791.3	2
PB.7792.1	5
PB.7793.1	2
PB.7794.10	2
PB.7794.11	2
PB.7794.12	7
PB.7794.13	3
PB.7794.14	2
PB.7794.15	2
PB.7794.2	7
PB.7794.3	4
PB.7794.4	2
PB.7794.5	2
PB.7794.7	2
PB.7794.8	2
PB.7794.9	2
PB.7795.1	79
PB.7795.2	3
PB.7796.1	3
PB.7797.1	11
PB.7797.2	2
PB.7798.2	2
PB.7798.4	53
PB.7798.5	5
PB.7800.1	7
PB.7801.2	4
PB.7802.2	2
PB.7804.1	2
PB.7804.2	5
PB.7805.1	16
PB.7806.1	2
PB.7807.1	2
PB.7808.1	2
PB.7808.2	2
PB.7812.1	2
PB.7812.2	3
PB.7814.1	3
PB.7814.2	2
PB.7814.3	4
PB.7814.4	3
PB.7815.1	15
PB.7817.1	2
PB.7818.1	3
PB.7820.1	6
PB.7821.1	16
PB.7821.4	2
PB.7822.1	5
PB.7823.2	2
PB.7823.3	2
PB.7824.1	2
PB.7825.1	8
PB.7826.1	33
PB.7827.1	4
PB.7828.1	3
PB.7829.10	6
PB.7829.102	4
PB.7829.108	4
PB.7829.109	2
PB.7829.113	9
PB.7829.119	3
PB.7829.120	3
PB.7829.127	10
PB.7829.151	3
PB.7829.154	20
PB.7829.157	15
PB.7829.158	2
PB.7829.159	310
PB.7829.16	218
PB.7829.160	7
PB.7829.163	2
PB.7829.165	2
PB.7829.167	2
PB.7829.171	2
PB.7829.173	2
PB.7829.175	2
PB.7829.176	114
PB.7829.179	4
PB.7829.18	3
PB.7829.181	189
PB.7829.182	6
PB.7829.185	2
PB.7829.187	12
PB.7829.188	3
PB.7829.189	2
PB.7829.192	13
PB.7829.193	3
PB.7829.194	433
PB.7829.197	3
PB.7829.2	9
PB.7829.200	56
PB.7829.202	15
PB.7829.203	4
PB.7829.207	10
PB.7829.208	138
PB.7829.209	36
PB.7829.210	7
PB.7829.212	2
PB.7829.213	2
PB.7829.214	3
PB.7829.215	7
PB.7829.217	150
PB.7829.219	7
PB.7829.220	40
PB.7829.221	2
PB.7829.222	2
PB.7829.224	112
PB.7829.226	6
PB.7829.232	6
PB.7829.233	2
PB.7829.235	4
PB.7829.237	2
PB.7829.239	347
PB.7829.240	3
PB.7829.242	6
PB.7829.247	3
PB.7829.248	167
PB.7829.249	3
PB.7829.250	2
PB.7829.253	3
PB.7829.254	7
PB.7829.256	3
PB.7829.258	9
PB.7829.259	433
PB.7829.262	2
PB.7829.263	4
PB.7829.264	4
PB.7829.265	3
PB.7829.269	485
PB.7829.270	11
PB.7829.271	2
PB.7829.272	6
PB.7829.3	7
PB.7829.34	4
PB.7829.37	22
PB.7829.38	14
PB.7829.39	9340
PB.7829.4	5
PB.7829.47	4
PB.7829.49	5
PB.7829.5	584
PB.7829.58	11
PB.7829.62	5
PB.7829.63	39
PB.7829.67	33
PB.7829.7	14
PB.7829.70	3
PB.7829.76	2
PB.7829.9	10
PB.7829.97	13
PB.7830.1	2
PB.7831.1	3
PB.7832.1	10
PB.7833.1	4
PB.7834.1	4
PB.7834.2	4
PB.7836.1	4
PB.7837.1	2
PB.7838.1	3
PB.7839.1	4
PB.7840.1	2
PB.7841.1	2
PB.7841.4	2
PB.7842.1	2
PB.7843.1	3
PB.7844.1	4
PB.7844.2	2
PB.7844.3	2
PB.7844.4	2
PB.7845.1	2
PB.7847.1	8
PB.7848.1	18
PB.7848.2	13
PB.7848.3	2
PB.7851.1	2
PB.7851.2	3
PB.7852.1	2
PB.7852.2	2
PB.7852.4	62
PB.7852.5	3
PB.7852.6	3
PB.7852.7	31
PB.7853.1	8
PB.7854.1	2
PB.7855.1	3
PB.7857.1	2
PB.7858.1	10
PB.7859.1	6
PB.7863.1	27
PB.7863.2	2
PB.7864.1	4
PB.7865.1	2
PB.7865.2	2
PB.7865.3	2
PB.7866.1	5
PB.7866.3	13
PB.7866.4	3
PB.7866.5	69
PB.7867.1	23
PB.7868.1	2
PB.7869.1	2
PB.7869.2	3
PB.7871.1	2
PB.7872.1	2
PB.7872.2	3
PB.7872.3	2
PB.7873.1	3
PB.7873.10	2
PB.7873.12	5
PB.7873.14	3
PB.7873.2	2
PB.7873.3	2
PB.7873.4	13
PB.7873.5	6
PB.7873.6	2
PB.7873.7	23
PB.7873.8	4
PB.7873.9	32
PB.7874.1	2
PB.7875.1	2
PB.7875.2	44
PB.7875.3	2
PB.7876.2	5
PB.7877.1	9
PB.7877.4	3
PB.7878.1	2
PB.7879.1	5
PB.7879.2	7
PB.7879.3	2
PB.7880.1	17
PB.7880.2	2
PB.7881.1	31
PB.7882.1	9
PB.7882.2	2
PB.7883.1	2
PB.7884.1	3
PB.7885.1	9
PB.7886.1	7
PB.7887.1	3
PB.7888.2	13
PB.7890.1	16
PB.7891.1	2
PB.7891.3	2
PB.7892.1	2
PB.7893.2	9
PB.7894.1	27
PB.7894.2	2
PB.7895.1	3
PB.7895.3	12
PB.7896.1	122
PB.7896.2	24
PB.7896.3	3
PB.7896.9	3
PB.7897.1	3
PB.7897.10	113
PB.7897.11	2
PB.7897.12	3
PB.7897.13	5
PB.7897.14	2
PB.7897.2	3
PB.7897.4	11
PB.7897.5	3
PB.7897.6	9
PB.7897.8	9
PB.7897.9	2
PB.7898.1	82
PB.7898.2	7
PB.7899.1	13
PB.7900.1	2
PB.7900.2	2
PB.7901.1	2
PB.7901.2	20
PB.7902.1	5
PB.7903.1	7
PB.7903.2	5
PB.7904.1	3
PB.7904.10	2
PB.7904.11	3
PB.7904.2	2
PB.7904.3	2
PB.7904.4	2
PB.7904.5	2
PB.7904.6	2
PB.7904.7	2
PB.7904.8	2
PB.7904.9	2
PB.7905.3	26
PB.7905.4	2
PB.7907.1	13
PB.7909.1	5
PB.7910.11	2
PB.7910.12	8
PB.7910.2	2
PB.7910.3	279
PB.7910.4	7
PB.7910.5	2
PB.7910.8	5
PB.7910.9	3
PB.7911.1	14
PB.7913.1	569
PB.7913.11	2
PB.7913.12	2
PB.7913.13	10
PB.7913.14	2
PB.7913.3	5
PB.7913.4	2
PB.7913.7	4
PB.7913.8	5
PB.7913.9	8
PB.7914.2	24
PB.7914.3	40
PB.7915.1	3
PB.7915.2	2
PB.7916.1	2
PB.7916.2	2
PB.7916.3	2
PB.7917.1	4
PB.7920.1	3
PB.7920.2	6
PB.7920.4	3
PB.7920.5	23
PB.7920.6	21
PB.7922.1	4
PB.7924.1	4
PB.7925.1	21
PB.7926.1	5
PB.7926.2	2
PB.7926.3	4
PB.7927.1	3
PB.7927.2	2
PB.7927.3	2
PB.7928.1	2
PB.7929.1	2
PB.7929.2	18
PB.7929.3	2
PB.7929.4	2
PB.7930.1	2
PB.7930.2	7
PB.7930.3	2
PB.7931.1	2
PB.7931.2	2
PB.7931.3	2
PB.7932.1	2
PB.7933.1	3
PB.7933.2	11
PB.7934.1	3
PB.7934.2	7
PB.7934.3	3
PB.7935.1	4
PB.7936.1	6
PB.7936.2	2
PB.7936.3	3
PB.7937.7	199
PB.7938.1	12
PB.7940.1	3
PB.7940.2	2
PB.7940.3	4
PB.7940.4	2
PB.7944.1	3
PB.7946.1	2
PB.7946.2	2
PB.7947.1	7
PB.7947.2	8
PB.7953.1	2
PB.7953.2	2
PB.7954.1	2
PB.7954.2	2
PB.7956.1	6
PB.7957.1	8
PB.7957.2	3
PB.7957.3	6
PB.7957.4	4
PB.7958.1	6
PB.7959.1	21
PB.7959.3	3
PB.7960.1	2
PB.7960.2	2
PB.7961.1	2
PB.7961.2	2
PB.7962.1	2
PB.7963.1	7
PB.7964.1	7
PB.7965.2	11
PB.7966.1	2
PB.7967.1	9
PB.7968.1	25
PB.7968.2	2
PB.7969.1	3
PB.7970.1	2
PB.7973.1	8
PB.7974.1	5
PB.7979.1	8
PB.7979.2	2
PB.7981.1	7
PB.7983.1	2
PB.7984.1	3
PB.7984.3	2
PB.7985.1	2
PB.7986.1	2
PB.7989.1	5
PB.7991.1	3
PB.7991.2	3
PB.7991.3	2
PB.7991.5	2
PB.7991.6	49
PB.7992.1	3
PB.7992.2	2
PB.7992.3	2
PB.7993.1	3
PB.7994.1	12
PB.7995.1	24
PB.7995.2	3
PB.7995.3	2
PB.7997.11	2
PB.7997.12	3
PB.7997.13	3
PB.7997.15	5
PB.7997.16	2
PB.7997.17	2
PB.7997.18	3
PB.7997.19	2
PB.7997.21	2
PB.7997.22	2
PB.7997.23	2
PB.7997.24	2
PB.7997.25	4
PB.7997.26	3
PB.7997.27	8
PB.7997.28	2
PB.7997.29	4
PB.7997.30	2
PB.7997.31	12
PB.7997.32	3
PB.7997.33	2
PB.7997.34	3
PB.7997.35	198
PB.7997.37	4
PB.7997.39	4
PB.7997.40	3
PB.7997.41	2
PB.7997.43	2
PB.7997.44	19
PB.7997.47	23
PB.7997.51	3
PB.7997.52	4
PB.7997.53	7
PB.7997.9	2
PB.7998.1	2
PB.7998.2	2
PB.7998.3	2
PB.7998.4	4
PB.7998.5	6
PB.7998.6	3
PB.7998.7	4
PB.7998.8	12
PB.7999.1	31
PB.7999.2	3
PB.8000.1	2
PB.8000.3	4
PB.8001.1	19
PB.8001.3	18
PB.8002.1	3
PB.8004.1	21
PB.8005.1	2
PB.8007.1	2
PB.8007.2	2
PB.8007.3	2
PB.8008.2	2
PB.8010.1	3
PB.8010.2	2
PB.8011.1	5
PB.8012.1	4
PB.8012.2	4
PB.8012.3	3
PB.8014.1	3
PB.8016.1	5
PB.8017.1	2
PB.8017.2	3
PB.8018.1	11
PB.8019.1	3
PB.8019.2	3
PB.8020.1	4
PB.8021.1	2
PB.8021.2	34
PB.8023.1	2
PB.8024.1	8
PB.8028.1	4
PB.8028.2	2
PB.8030.1	7
PB.8030.2	5
PB.8032.1	2
PB.8032.2	2
PB.8032.3	6
PB.8033.1	13
PB.8034.2	29
PB.8034.3	2
PB.8035.1	76
PB.8035.2	8
PB.8035.3	2
PB.8039.1	2
PB.8040.1	2
PB.8044.1	8
PB.8044.2	2
PB.8044.3	2
PB.8044.4	8
PB.8044.5	34
PB.8044.6	2
PB.8044.7	3
PB.8044.8	2
PB.8047.1	8
PB.8047.3	3
PB.8049.1	3
PB.8049.2	5
PB.8049.3	3
PB.8050.1	5
PB.8050.2	2
PB.8051.1	2
PB.8051.2	2
PB.8053.1	21
PB.8053.2	2
PB.8053.3	3
PB.8054.1	6
PB.8056.2	2
PB.8057.1	2
PB.8058.1	2
PB.8060.2	12
PB.8060.3	2
PB.8062.1	4
PB.8062.11	6
PB.8062.12	63
PB.8062.13	5
PB.8062.16	5
PB.8062.2	289
PB.8062.4	4
PB.8062.5	17
PB.8062.7	3
PB.8063.1	5
PB.8063.2	2
PB.8064.1	3
PB.8066.1	2
PB.8067.1	2
PB.8070.1	2
PB.8072.1	3
PB.8072.10	17
PB.8072.11	20
PB.8072.12	7
PB.8072.13	14
PB.8072.14	13
PB.8072.15	10
PB.8072.16	2
PB.8072.17	9
PB.8072.2	203
PB.8072.3	144
PB.8072.4	30
PB.8072.8	201
PB.8073.1	2
PB.8074.1	2
PB.8075.1	2
PB.8076.1	7
PB.8076.3	18
PB.8077.1	2
PB.8078.1	2
PB.8081.1	4
PB.8081.2	19
PB.8082.2	4
PB.8083.1	4
PB.8085.1	104
PB.8085.12	18
PB.8085.16	35
PB.8085.17	4
PB.8085.20	21
PB.8085.24	12
PB.8085.26	14
PB.8085.27	13
PB.8085.3	461
PB.8086.1	2
PB.8086.2	81
PB.8087.1	3
PB.8087.3	2
PB.8087.4	3
PB.8087.5	2
PB.8087.6	4
PB.8089.1	3
PB.8091.1	2
PB.8094.1	3
PB.8095.1	2
PB.8095.2	2
PB.8097.1	224
PB.8097.10	6
PB.8097.11	12
PB.8097.12	6
PB.8097.13	5
PB.8097.14	7
PB.8097.15	3
PB.8097.16	5
PB.8097.9	4
PB.8101.1	2
PB.8102.1	2
PB.8103.1	2
PB.8105.2	2
PB.8106.1	4
PB.8106.2	4
PB.8106.3	5
PB.8106.4	4
PB.8106.6	98
PB.8107.1	5
PB.8108.1	12
PB.8108.2	2
PB.8109.1	2
PB.8110.1	6
PB.8110.2	8
PB.8110.4	2
PB.8112.1	6
PB.8113.1	2
PB.8114.1	4
PB.8115.1	5
PB.8115.2	2
PB.8117.1	9
PB.8117.2	3
PB.8117.3	2
PB.8117.4	8
PB.8118.1	4
PB.8119.1	3
PB.8120.1	2
PB.8120.2	2
PB.8121.1	38
PB.8121.3	4
PB.8121.4	3
PB.8121.5	3
PB.8122.1	6
PB.8122.2	2
PB.8122.3	2
PB.8123.3	5
PB.8123.4	7
PB.8124.1	2
PB.8124.2	21
PB.8125.1	3
PB.8125.2	2
PB.8125.3	2
PB.8125.4	75
PB.8125.8	2
PB.8126.1	8
PB.8126.2	14
PB.8126.3	11
PB.8126.4	2
PB.8126.5	2
PB.8127.1	2
PB.8127.2	5
PB.8127.4	206
PB.8128.2	3
PB.8129.1	2
PB.8129.2	2
PB.8129.3	88
PB.8129.6	23
PB.8129.7	2
PB.8129.8	4
PB.8129.9	5
PB.8130.1	4
PB.8131.1	41
PB.8131.2	2
PB.8131.3	4
PB.8132.1	3
PB.8132.3	3
PB.8133.1	2
PB.8134.1	15
PB.8135.1	16
PB.8136.1	3
PB.8136.10	11
PB.8136.2	248
PB.8136.7	2
PB.8136.8	2
PB.8136.9	13
PB.8137.1	3
PB.8138.1	51
PB.8138.2	2
PB.8138.5	2
PB.8139.1	2
PB.8142.1	3
PB.8142.2	3
PB.8143.1	2
PB.8143.3	41
PB.8144.1	2
PB.8145.2	7
PB.8145.3	190
PB.8145.4	5
PB.8145.5	13
PB.8146.1	28
PB.8146.2	6
PB.8147.1	2
PB.8148.1	8
PB.8148.2	2
PB.8148.3	2
PB.8149.1	2
PB.8150.2	23
PB.8150.4	3
PB.8151.1	248
PB.8151.2	2
PB.8151.3	2
PB.8151.5	18
PB.8151.6	2
PB.8152.1	13
PB.8153.1	3
